id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version,firefox_version
1584599,2026-05-30T01:43:18.121198Z,2026-06-17T21:22:58.265711Z,en-US,thunderbird,thunderbird is not downloading emails from yahoo,True,1824465,geeproperties,False,1826200,1822046;1822656;1824279;1824465;1826194;1826200;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;,geeproperties,"<p>I have three separate Yahoo email accounts. I set up Thunderbird to link to each Yahoo email account separately. It worked fine for a year or more. On 5/25/26 one of the three Thunderbird email accounts stopped downloading emails from Yahoo. I could see at the bottom bar Thunderbird indicating that is was downloading 1 of XX emails, but never actually downloads them. There is no error message. I checked the Yahoo email account to verify the number of emails I am missing from Thunderbird and the number is correct. I can see the emails in Yahoo. I'm the only person using Thunderbird, so no changes have been made to previous settings for retrieval. I confirmed Security and server settings for Thunderbird in and out going emails, and Yahoo are correct. I tested the connection in Thunderbird, and the connection is successful. I tried to send an email from the Thunderbird account having issues, and the email was sent and received by the recipient. The recipient replied, and Yahoo received the email, but failed to download it to Thunderbird...along with all the other emails since 5/25/26. I unlinked the account and reestablished the link between Yahoo and Thunderbird, and still not fixed. I tried restarting the computer, with no change. I tried to send an email from Thunderbird to one of the other Thunderbird emails and it was sent and received. I made changes to Thunderbird to force the download of emails, and it still wouldn't do it. I turned off my antivirus, closed Thunderbird, and restarted it, and that didn't change anything. The capacity of emails on the email in question only has 739 emails, so it's not over the limit and I have plenty of storage capacity. Thunderbird is set to save emails, Cookies and cache were cleared, no change. I ran the folder repair feature in Thunderbird, but there was no change. I compared all the settings between the other Thunderbird emails that are working against the one that isn't, and they are all the same. There was a suggestion to close out of Thunderbird and delete the ""Global-message-db.sqite"" file from the Thunderbird profile in case it was corrupted, and it would recreate this file when Thunderbird was restarted. The file was recreated, but it didn't fix the problem.  There was mention that a suspicious email in Yahoo might be blocked by Thunderbird, so I placed various emails in the spam folder, and it didn't work. I did find one email in the Yahoo spam folder that was dated before 5/25/26 and moved it to the Yahoo inbox. Lo and behold, that one email downloaded to Thunderbird. So there is something within Thunderbird preventing emails from downloading after 5/25/26. I've read many people complain about similar download failures with no solid fix. Someone mentioned it fixed itself on a day, but then stopped again days later. Someone else mentioned Yahoo changed its password protocol to transfer emails, but that doesn't make sense since the other two are still downloading based on the ""old"" password protocol. I'm at wits' end. Thanks for reading all of this. I hope someone has a solution. </p>",geeproperties;MattAuSupport;ydrjk2d59t;bob.henszey;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0;tb_version:15.1.0.1;os:Windows 11;solver_id:7682755",6,0,2,,,,Windows 11,15.1.0.1,
1584606,2026-05-30T04:08:10.592530Z,2026-06-01T04:32:35.963307Z,en-US,thunderbird,"Recently, it is taking a significantly  longer time to send an e-mail with an attachment",False,,,False,1822481,1822074;1822255;1822262;1822284;1822302;1822481;,crashing-and-slow-performance,thunderbird;windows-11;crashing-and-slow-performance;thunderbird-14011;thunderbird-140111;,slipknotoo,<p>I have seen a significant change in how long it takes for thunderbird to send an e-mail with an attachment.  What might be fix this?  Thank you </p>,slipknotoo;christ1;siffemoz;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:140.11.1esr;os:Windows 11,6,0,0,,,,Windows 11,140.11.1esr,
1584637,2026-05-30T07:48:13.031336Z,2026-05-30T08:03:26.230961Z,en-US,thunderbird,"having problems setting up my e mails ,I keep re entering my details .It worked a couplr of years ago but i started using Outlook which now says my mailbox is full so I want to go back to thunderbird",False,,,False,1822053,1822053;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1510;,peter197,"<p>I keep entering my details but it does not work, I have sent the tested the settings and they are OK nbut the system keeps asking me to re enter password .I have not changed any passwords and only want  a pop3 account to send and receive &lt;<a href=""mailto:X@hainsworthsboatyard.co.uk"" rel=""nofollow"">X@hainsworthsboatyard.co.uk</a>&gt; I have my own server and domain name through Maxer via C panel .I use microsoft outlook OK but cannot alter my e mail box size </p><p>(PII redacted by moderator) </p>",peter197;MattAuSupport;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0;tb_version:151.0 (64bit);os:Windows 11",1,0,0,,,siffemoz,Windows 11,151.0 (64bit),
1584652,2026-05-30T10:04:12.065016Z,2026-05-31T15:18:25.822845Z,en-US,thunderbird,Word couldn't send mail because of MAPI failure.,False,,,False,1822354,1822354;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1510;thunderbird-15101;,ddhpub,"<p>With previous computer (Winidows 11) I've been able to send an email from WITHIN Word, but now I get error message ""Word couldn't send mail because of MAPI failure."" Any idea how I can fix this? Regards, David, running TBird version 151.0.1 (64-bit) </p>",ddhpub;Toad-Hall;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36;tb_version:151.0.1 (64-bit);os:Windows 11",1,0,0,,,,Windows 11,151.0.1 (64-bit),
1584669,2026-05-30T11:11:58.500961Z,2026-05-30T11:11:58.500965Z,en-US,thunderbird,Reset mail,False,,,True,,,undefined,thunderbird;undefined;,abusalma0976,<p>AEC=AaJma5vmzW5zEchCtDRUyFfZ13_1mXw6NhZkyMKCrT8iMObnyW37vQue3CI; GOOGLE_ABUSE_EXEMPTION=ID=f919035391e813a3:TM=1780139387:C=R:IP=102.91.93.85-:S=Khx4YedqnqMIGF-fJILpskM; SID=g.a000-gipV0b8YI4QyIqcYw1lqVp27qPiOC6mT6K2it5ZJcRD6cdcMLgkcNr1zmMOSHv4nXlXVAACgYKAc0SARUSFQHGX2MiqSUmuk6x59GTpFED2C08zRoVAUF8yKrcFoVhvTczl1iPJWTFNaOq0076; __Secure-1PSID=g.a000-gipV0b8YI4QyIqcYw1lqVp27qPiOC6mT6K2it5ZJcRD6cdc7WqIiziLqjwzyl9lyyU85QACgYKAZUSARUSFQHGX2MiBS0UB4aAR2d7h2Msvyg_PBoVAUF8yKqc4JTm5hIDzh9ITm_3DR-m0076; __Secure-3PSID=g.a000-gipV0b8YI4QyIqcYw1lqVp27qPiOC6mT6K2it5ZJcRD6cdcZFtTMFgqaOIF33cYfct8uAACgYKAdoSARUSFQHGX2MiaSeOsBmyEOQTjzeyz5XRCRoVAUF8yKraMCfXHGXURy4fWJGVyXem0076; HSID=AnTs_tmzLkj3ypSOS; SSID=AJwIrjQMzSUV4gKcm; APISID=gFi2qe4vbD1PElqM/AK_M3m0pIw6Ss8_T_; SAPISID=hazrZ3nI_ts8nf6u/AGDQZdsotabQ88Kj3; __Secure-1PAPISID=hazrZ3nI_ts8nf6u/AGDQZdsotabQ88Kj3; __Secure-3PAPISID=hazrZ3nI_ts8nf6u/AGDQZdsotabQ88Kj3; SEARCH_SAMESITE=CgQI-6AB; __Secure-STRP=ANmZwa1UHJQFNGk_nFthlDvmgRS1cA_O6cX-RAAltzvhjA6YqRLkKdi9LG8lUeuM084Su5xemmI921qRn_EhWuTWwasPh26_-0l-; DV=g_u1f3_89_1iACJ-bZgLX559XkqJ55lRxOrOAf3KTAAAABAAv-0_JZM9dAAAAAgH7s-UDNE6KAAIg4XiIVaGUaEgAAgMnV5ChspL1vBQAAAA; NID=531=C_IjUW6rBfPTZGIuRojAhfjRqhgBCYLhCruoeEpe7uEc9diLHzE6K-Jz-nnaQ4Ac2eOjm5QzUP5FfsdZ78W0l5m8XjCwlod7V8SaPrreDCKVqhzEEyUqNskEcIqOmk6VOCHbzNkx6tP4Jp5KHEvuRGSEsVnymcdVBN5qgatZ925MvU2txp8sT6IIPEwPp3FYKMNfnkvE23M9V10vNMC2NtYl-cJHlqC1LIo2Z41vhBruYQxo8iVGKZSosA8B362kxTMwFn8-OK3LGJDmOgc3thQEHN3toGUoZfiIS3ik-0_VPM_S6EKkiTJqhtsuyw0qfjY5vnGRCDBcdaz1dM3Ct6-CEtFXjp_a362NgFlbR_-VoDmA80CtcboPM84y1NYLXPCs84AMRKbCtKKhlKF0nq4A73N1EFoj4huD1jKcriYbbvRLjgFno3rutTHCn3Fd5C3f-9R1Y-DD0zh4yN0x4xTsVoiJOaArfFX1DQm8hPgJWbHIVzf62LWiK-7_fOxnLi2b2kLuKKGXLDKfmJctZEkBlXrYwbEaOS3jHp-I-e6sH2jGtQC_il7gVU5VvwbwdNACcxYSF0Zf4144gifR9d7-YC7UspCKiH7W93c47N0KAtSdKLrb7LjJ8zs2qwnZjJ2stsghDfSwVPwQSSrDpjVcDKGokVvGpYmno02O6wcHgV-B7CUnBEJ07yDLIT_R3xJWs2pfyFEpWK4adHjUlcFhQuXGk3kMtw; SIDCC=AKEyXzXkyq1vRmxhX4Ag6bbgUxOqY5OdHfJucNEavTjp3tk763Q5g6HG5ID3L9C1euLnQGpOsA; __Secure-1PSIDCC=AKEyXzXuAjXzC_nJAKcYF21tjgzErDuDdHlb8Oz5shxQ_spxPB9vzJMoR-7GkbLM9Voww9CMQQ; __Secure-3PSIDCC=AKEyXzVt6ib_QLfdE-dV8zRN8KaD5zz-GXepeIz7z4rUmoQ76EfJg_PVPMXuRXPAzuMczU7K </p>,abusalma0976;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",0,0,0,,,,,,
1584678,2026-05-30T11:59:26.380772Z,2026-06-01T07:40:25.009798Z,it,thunderbird,"ho installato Thunderbird ma quando provo ad aprirla il mio pc dice ""IMPOSSIBILE ESEGUIRE QUESTA APP NEL TUO PC. "". Cosa devo fare?",True,1822204,sandra.cerioni,False,1822492,1822124;1822180;1822181;1822204;1822492;,install,thunderbird;windows-10;install;thunderbird-1510;thunderbird-15101;,sandra.cerioni,<p>Sto utilizzando Windows 10 su computer Surface 10 pro. </p><p>Grazie se qualcuno mi può aiutare </p><p>Sandra </p>,sandra.cerioni;@next;,False,False,False,;solver_id:3346297;useragent:Mozilla/5.0 (Windows NT 10.0; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:151.0.1;os:Windows 10,5,0,0,,,,Windows 10,151.0.1,
1584684,2026-05-30T13:29:34.498132Z,2026-05-30T13:29:34.498143Z,en-US,thunderbird,saya ingin menemukan code verivikasi akun game FC mobile,False,,,True,,,email-and-messaging,thunderbird;email-and-messaging;,sultanyul805,<p>saya ingin mengaitkan akun saya ke FC mobile dengan code najun code nya tidak ada </p>,sultanyul805;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36;tb_version:wgwwgaha;os:hahahah",0,0,0,,,,hahahah,wgwwgaha,
1584686,2026-05-30T13:48:06.911485Z,2026-05-31T09:34:56.857517Z,en-US,thunderbird,how does one find words with special characters in help page searches e.d List-ID,False,,,False,1822307,1822246;1822300;1822303;1822307;,search,thunderbird;windows-11;search;thunderbird-14011;thunderbird-140111;,freeola,<p>searching for List-ID returns majority of just list matches </p>,freeola;MattAuSupport;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36;tb_version:140.11.1esr (32-bi;os:Windows 11",4,0,0,,,,Windows 11,140.11.1esr (32-bi,
1584699,2026-05-30T14:33:55.085781Z,2026-05-30T14:33:55.085786Z,en-US,thunderbird,New email not downloading,False,,,False,,,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-14011;thunderbird-140111;,9999slf,"<p>I can send email via my laptop, which is visible on my mobile devices, but new mail has not downloaded to my laptop since May 25, after being notified by Google that I had to recover my account. Everything works fine via Gmail. </p>",9999slf;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:140.11.1esr;os:Windows 11,0,0,0,,,,Windows 11,140.11.1esr,
1584706,2026-05-30T15:36:09.631002Z,2026-05-30T15:36:09.631006Z,en-US,thunderbird,quando premo il tasto scarica mi rimanda alla pagina donazioni che ho già fatto,False,,,False,,,install,thunderbird;windows-11;install;,giocarta,<p>quando premo il tasto scarica il programma thunderbird  mi rimanda alla pagina donazioni che ho già fatto </p>,giocarta;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0;tb_version:non in possesso pe;os:Windows 11",0,0,0,,,,Windows 11,non in possesso pe,
