id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version,firefox_version
1604559,2026-09-16T00:39:04.890648Z,2026-09-16T00:39:04.890658Z,en-US,thunderbird,"Mail sent to me as cc: and/or bcc:  (but not as To:) is received at ISP mail server, but Thunderbird will not retrieve.",False,,,False,,,send-and-receive-email,thunderbird;send-and-receive-email;,dave488,"<p>Mail sent to me as cc: and/or bcc: addressee (but not as a To: addressee) is received at my ISP mail account, but Thunderbird will not retrieve them. </p><p>This has been going for a long while it seems, but I don't get much mail addressed as cc: or bcc:, so I only recently became aware of it. </p><p>My ISP webmail interface uses Roundcube. Cc: and bcc: messages sent to me show up there. I have Thunderbird 156.0 installed on two macOS 27.0 machines and Thunderbird 24.0b2 installed on Android 17 (includes all updates through Android security update of September 5, 2026). Neither of the three will retrieve the cc: or bcc: messages, but all other e-mail functions work as expected. </p><p>My ISP says it's a Thunderbird problem, but I ain't so sure. Any ideas? </p>",dave488;,False,False,False,";useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:156.0) Gecko/20100101 Firefox/156.0;tb_version:156.0 (aarch 64);os:macOS 27.0 & Android 17 (Thunderbird 24.0b2);sanitized_product_version:;kb_visits_prior:[""/en-US/kb/profiles-where-thunderbird-stores-user-data"", ""/en-US/kb/cannot-receive-messages""]",0,0,0,,,,macOS 27.0 & Android 17 (Thunderbird 24.0b2),156.0 (aarch 64),
1604594,2026-09-16T02:52:09.229164Z,2026-09-16T02:52:09.229169Z,en-US,thunderbird,"Still can't sync outlook outgoing mail with thunderbird, i receive emails just fine but still cannot send them",False,,,False,,,send-and-receive-email,linux;thunderbird;send-and-receive-email;thunderbird-1560;,hypostasis,"<p>Yes, this outlook account was made earlier this year. I've tried all of the ""fixes"" offered on here and across the internet. I'm changed to to password and got the app password. I've deleted 2FA to see if that would work. I've deleted the Oauth key and it refreshed to a new one. I've done it all and TB-sync is not available to me cus apparently now i'm right outside the app version limit.... how convenient. It's very frustrating as i really like the app and still use it to read my emails but it's very annoying to have to open the outlook app and go through all that just to send an email. I keep getting told it is possible, i've been battling this on and off for months. I cant just get a new email either as i already swapped everything to the outlook one and my work using out look as well. i am able to sync my calendar even but apparently just not my outgoing emails. I would like to transfer my email but the other email i have is a proton email and they are a whole other headache. Please help. </p><p>OS: Linux / Android </p><p>TB Version: 156.0  </p><p>Current Outgoing Server Setup:  </p><p>Server Name: <a href=""http://smtp-mail.outlook.com"" rel=""nofollow"">smtp-mail.outlook.com</a> Port: 587 Connection Security: STARTTLS Auth Method: OAuth2 Username: *****@outlook.com </p>",hypostasis;,False,False,False,;useragent:Mozilla/5.0 (X11; Linux x86_64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:156.0;os:Linux;sanitized_product_version:156.0,0,0,0,,,,Linux,156.0,
1604612,2026-09-16T04:41:21.596150Z,2026-09-16T04:41:21.596156Z,en-US,thunderbird,Thunderbird is stuck on mnimize,False,,,False,,,crashing-and-slow-performance,thunderbird;windows-11;crashing-and-slow-performance;,jlsiegle,<p>I cannot fully open Thunderbird. The icon in the task bar opens only a small box. The prog ram does not fully open. </p>,jlsiegle;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36;tb_version:x64 en-US;os:Windows 11;sanitized_product_version:",0,0,0,,,,Windows 11,x64 en-US,
1604613,2026-09-16T04:46:18.669756Z,2026-09-16T04:46:18.669761Z,en-US,thunderbird,"Error messages.  t-bird Linux Mint "".p"" and ""UID Fetch""",False,,,False,,,send-and-receive-email,linux;thunderbird;send-and-receive-email;thunderbird-15320;thunderbird-1532;,davecalder,"<p>I have the latest T-bird installed on a latest version linux Mint laptop and occasionally get puzzling errors on Yahoo mail. </p><p>Mostly it all works, but Yahoo email errors are often enough to be bothersome and I can't find any information on the rather obsure errors.  Been this way through many t-bird and Linux releases.   </p><p>My other email accounts don't seem to have a problem (gmail, outlook) on any t-bird instances. Just Yahoo mail on Linux Mint t-bird.  Here are the errors: </p><p>""Please try later"" and apparent timeouts on Yahoo mail (on t-bird, of course).    This is obvious, but it doesn't happen on my Win 11 and Android T-bird programs.  </p><p>Operation on yahoo ""inbox"" did not succeed.  Yahoo mail server responded ""p."" (Yes, just ""p."") </p><p>Operation on yahoo ""inbox"" did not succeed.  Yahoo mail server responded ""UID FETCH completed"" </p><p>These errors don't seem to happen on Android t-bird or Win 11 t-bird on the same accounts, but I'm not on those for very long. </p><p>Any guidance would be appreciated. </p>",davecalder;,False,False,False,;sanitized_product_version:153.2.0;useragent:Mozilla/5.0 (X11; Linux x86_64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:153.2.0esr(64 bit);os:Linux,0,0,0,,,,Linux,153.2.0esr(64 bit),
1604643,2026-09-16T06:38:06.668812Z,2026-09-16T08:03:07.163820Z,it,thunderbird,Non scarica più la posta!,False,,,False,1847954,1847954;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-15320;thunderbird-1532;,alessandro.lopresti,"<p>Salve, mi risulta che Thunderbird ieri abbia provato a installare due aggiornamenti. L'aggiornamento sembra non riuscito. A ogni modo, da oggi non riesco a scaricare la posta e ottengo il messaggio di errore allegato. Segnalo che ho installato come add-on (Owl) Gufo per Exchange 1.5.5. Grazie per l'aiuto </p>",alessandro.lopresti;@next;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:153.2.0esr (64 bit;os:Windows 11;sanitized_product_version:153.2.0,1,0,0,,,,Windows 11,153.2.0esr (64 bit,
1604673,2026-09-16T07:49:08.009699Z,2026-09-16T08:11:39.084856Z,it,thunderbird,da ieri sera  e tutt'ora thunderbird funziona regolarmente....spero continui,False,,,False,1847958,1847958;,undefined,thunderbird;windows-11;undefined;thunderbird-1550;thunderbird-15501;,lorisrossini48,<p>dopo le difficolta' dei giorni scorsi al momento  la mail funziona...grazie per l attenzione </p>,lorisrossini48;@next;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36;tb_version:155.0.1;os:Windows 11;sanitized_product_version:155.0.1",1,0,0,,,,Windows 11,155.0.1,
1604680,2026-09-16T08:33:13.167112Z,2026-09-16T08:33:13.167121Z,en-US,thunderbird,geoffrey.orr@talktalk.net cannot send or receive emails freom yesterday,False,,,False,,,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;,geoffrey.orr,<p>We are unable to send or receive emails we get a message server failed. </p>,geoffrey.orr;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0;tb_version:do not know;os:Windows 11;sanitized_product_version:",0,0,0,,,,Windows 11,do not know,
1604697,2026-09-16T09:31:29.294393Z,2026-09-16T09:31:29.294398Z,en-US,thunderbird,Authentication Failure outlook.office365.com only on startup,False,,,False,,,connectivity,thunderbird;windows-11;connectivity;,paul_thomas_1,"<p>Hi, Every time I start Thunderbird from a cold startup, I get the message: <strong>Authentication failure while connecting to server <a href=""http://outlook.office365.com"" rel=""nofollow"">outlook.office365.com</a></strong> then.... everything works fine from then on.  I can send and receive normally. This can also sometimes happen when I close thunderbird and restart during the day - but not always ! Obviously all the outlook sign-in settings are OK, as it works fine for the rest of the day. Is this known/common/fixable ? </p><p>Regards, Paul </p><p><br> Windows 11 (26H2) Thunderbird 156.0 (64-bit) </p>",paul_thomas_1;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:157.0) Gecko/20100101 Firefox/157.0;tb_version:Thunderbird 156.0;os:Windows 11;sanitized_product_version:,0,0,0,,,,Windows 11,Thunderbird 156.0,
1604699,2026-09-16T09:38:03.275757Z,2026-09-16T09:56:52.707558Z,it,thunderbird,I messaggi di un account vanno anche in un secondo account,False,,,False,1847974,1847974;,send-and-receive-email,thunderbird;needsinfo;mac-os-x-1015;send-and-receive-email;thunderbird-15320;thunderbird-1532;,dino.biesuz,"<p>Buongiorno. Ho due account di posta <a href=""http://yahoo.com"" rel=""nofollow"">yahoo.com</a> e da stamattina i messaggi diretti al primo arrivano anche al secondo. I vecchi messaggi nella posta in arrivo e nel cestino del secondo account sono stati cancellati e sostituiti da quelli del primo. Ho eliminato il secondo account e lo ho riconfigurato, ma la situazione non è cambiata. Cosa posso fare? Ciao e grazie </p>",dino.biesuz;@next;,False,False,True,;useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:156.0) Gecko/20100101 Firefox/156.0;tb_version:153.2.0esr aarch64;os:Mac OS x 10.15;sanitized_product_version:153.2.0,1,0,0,2026-09-16T03:06:09.626447-07:00,'@next,,Mac OS x 10.15,153.2.0esr aarch64,
1604703,2026-09-16T09:53:00.614991Z,2026-09-16T09:53:00.614995Z,en-US,thunderbird,IMAP server errors Yahoo mail,False,,,False,,,connectivity,thunderbird;windows-10;connectivity;thunderbird-1560;,firezombie,"<p>Hi All, </p><p>I am on the latest release 156.0 on Windows 10. I have 3 email accounts, 2 gmail and 1 yahoo. The Yahoo account has been giving me problems since the last 2 weeks. Mind that yesterday I have a completely new Windows 10 installation so also TB installation is new. </p><p>I have renewed the Oath login, all messages were downloaded without a problem, but once in a while I get different notifications about server errors such as the ones below. There's also a third type of message error but haven't been able to get a screenshot of it. </p><p>Could someone please help me to solve this issue? I really don't understand why the problem is intermittent. Thanks in advance! </p>",firezombie;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:156.0) Gecko/20100101 Firefox/156.0;tb_version:156.0;os:Windows 10;sanitized_product_version:156.0,0,0,0,,,,Windows 10,156.0,
