id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version,firefox_version
1597066,2026-08-07T00:33:00.539355Z,2026-08-07T01:25:46.736660Z,en-US,thunderbird,New laptop,False,,,False,1837249,1837249;,import-and-export-email,thunderbird;import-and-export-email;,hmrdes,<p>I have purchased a new laptop and now need to set up my Mozilla Thunderbird email. So I can have access to all my emails. I’m not sure what to do </p>,hmrdes;wxie2016;,False,False,False,";useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15;tb_version:Don’t know;os:Acer laptop;sanitized_product_version:",1,0,0,,,,Acer laptop,Don’t know,
1597072,2026-08-07T01:23:13.944366Z,2026-08-07T01:23:13.944371Z,en-US,thunderbird,Need help adding Outlook Acct,False,,,False,,,email-and-messaging,thunderbird;windows-11;email-and-messaging;,ybgillin2,"<p>Cannot add Outlook acct.   Found settings automatically - OK.   Error: cannot authenticate.   Addy has 3 ""-"" between 3 words - possibly problem Two other Outlook's fine  Tried Windows 10 &amp; 11 boxes both fail. Manual config fails.  Tried smtp with ""."" and ""-"" before ""<a href=""http://office365.com"" rel=""nofollow"">office365.com</a>"" </p>",ybgillin2;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 Edg/151.0.0.0;tb_version:brand new install;os:Windows 11;sanitized_product_version:",0,0,0,,,,Windows 11,brand new install,
1597076,2026-08-07T01:47:19.961129Z,2026-08-07T01:47:19.961134Z,en-US,thunderbird,I downloaded the update Thunderbird 153.0.2esr (32-bit) earlier today and all it does is freeze up and lock. What is wrong?,False,,,False,,,app-crash,thunderbird;windows-10;app-crash;thunderbird-1530;thunderbird-15302;,DrStrange10150,<p>I downloaded the update Thunderbird 153.0.2esr (32-bit) earlier today and all it does is freeze up and lock. What is wrong? </p><p>Windows 10. </p>,DrStrange10150;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:153.0) Gecko/20100101 Firefox/153.0;tb_version:153.0.2esr (32-bit;os:Windows 10;sanitized_product_version:153.0.2,0,1,1,,,,Windows 10,153.0.2esr (32-bit,
1597080,2026-08-07T02:39:53.092206Z,2026-08-07T04:15:19.445414Z,en-US,thunderbird,how many adresses can I have in a single Thunderbird email?,True,1837265,rednoise,False,1837265,1837265;,send-and-receive-email,thunderbird;send-and-receive-email;windows-1011;thunderbird-1530;thunderbird-15302;,spryb,<p>I want to send emails to a large group (about 360 people). How many can O fit in a single email? </p>,spryb;rednoise;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:153.0) Gecko/20100101 Firefox/153.0;tb_version:153.0.2esr (64-bit;os:Windows 10/11;sanitized_product_version:153.0.2;solver_id:7841656,1,0,0,,,,Windows 10/11,153.0.2esr (64-bit,
1597090,2026-08-07T04:22:41.955191Z,2026-08-07T04:22:41.955197Z,nl,thunderbird,"Ik heb Thunderbird comprimeren uitgevoerd, maar nu zijn alle mappen leeg en ontvang ik geen mail meer.",False,,,True,,,email-and-messaging,thunderbird;windows-11;email-and-messaging;thunderbird-1530;thunderbird-15302;,corvanderbliek,"<p>Ik 2 accounts in Thunderbird. Na uitvoering van comprimeren verdween eerst al mijn nog niet gelezen post en kon ik bestaande post nog gewoon lezen. Na enkele pogingen om de inkomende mail toch te kunnen lezen, was ook de bewaarde mail verdwenen. Rechtsklikken op mappen om via Eigenschappen de zaak op te lossen werkt niet.  </p><p>Ik ontvang ook geen mail meer en mail van dit forum wil ik dan ook <a href=""mailto:corvanderbliek@gmail.com"" rel=""nofollow"">corvanderbliek@gmail.com</a> ontvangen. </p>",corvanderbliek;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:153.0) Gecko/20100101 Firefox/153.0;tb_version:153.0.2 (64-bits);os:Windows 11;sanitized_product_version:153.0.2,0,0,0,,,,Windows 11,153.0.2 (64-bits),
1597091,2026-08-07T04:36:29.383306Z,2026-08-07T12:19:51.174670Z,nl,thunderbird,Na comprimeren is mijn Postvak in leeg,False,,,False,1837339,1837339;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1530;thunderbird-15302;,corvanderbliek,<p>Ik heb na melding van het programma compressie uitgevoerd: eerst verdween toen de nieuw ingekomen mal en later bleek uit de bestaande mail uit Postvak in verdwenen. De mails in de mappenstructuur zijn er nog. </p><p>Mail ontvangen via @ceebeeit.nl gaat nu niet meer. </p>,corvanderbliek;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:153.0) Gecko/20100101 Firefox/153.0;tb_version:153.0.2 (64-bits);os:Windows 11;sanitized_product_version:153.0.2,1,0,0,,,,Windows 11,153.0.2 (64-bits),
1597107,2026-08-07T07:24:23.476817Z,2026-08-07T07:24:23.476821Z,en-US,thunderbird,"I can only see yesterdays emails in my sent folder, else they automatically move to 2026 a sub folder in Archive",False,,,False,,,customization,thunderbird;customization;thunderbird-1530;thunderbird-15302;,vt3,"<p>I have been using Thunderbird since over 7years on pop. I am facing issue since few days. I Have my personal mail linked to my website hosted on a unix server. I use thunderbird mails latest version. All sent mails were earlier visible in Sent folder. But now since a week only yesterday's mails are visible. All previous mails are in a subfolder by year 2026 in Archive. This makes it difficult to search sent emails. While this is not an issue for the Inbox where I can see emails from 2017.  </p><p>Please suggest how can I restore all my previously sent emails since always, to my Sent folder. </p>",vt3;,False,False,False,";useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15;tb_version:153.0.2;os:Mac OS x 10_15_7;sanitized_product_version:153.0.2",0,0,0,,,,Mac OS x 10_15_7,153.0.2,
1597112,2026-08-07T08:01:18.720644Z,2026-08-07T13:53:26.575284Z,en-US,thunderbird,Moving profiles between Macs - different versions of Thunderbird and unable to update old one & .pdf - ing old emails,False,,,False,1837372,1837319;1837371;1837372;,installation-and-updates,thunderbird;installation-and-updates;,caroline33,"<p>1. How to move mail between two different  Macbooks with different OSX and different versions of Thunderbirds? </p><p>How do I move my email profiles (there are several) from an old Mac to a new one, when the old Mac can't be upgraded anymore and the Thunderbird versions don't match?  </p><p>Old Macbook OSX Monteray 12.7.4 can not go any higher on OSX due to hardware not being compatible Thunderbird 140.5 Oesr 64 bit - don't know if it can be updated or not, but expect not. Minimizing run time as much as I can because the fan is going nuts and I think the battery is going - gets very hot. </p><p>I copied all the different profile folders from the Old Mac to an external drive. However, I don't think I can just plop them in to the new Profiles folder on the New Mac, given the Thunderbird versions and OSX version don't match. </p><p>New Macbook OSX Sonoma 14.1 Thunderbird 153.0.2 aarch64 Not updating to Tahoe yet because then I can't use my 2019 MS Office products - need to save up to update those first </p><p>All I need is e-mail - not calendars, contacts etc., although it might be nice to to have those Thanks in advance </p><p>2. How to .pdf old emails (With attachments) Also, the profiles folder is huge (219 GB), with multiple profiles and I want to save old emails (with attachments) into .pdf and appreciate advice on what .pdf converter/file converter would be best. It doesn't have to be free. It does need to respect my privacy. </p>",caroline33;Mapenzi;mozilla98;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36;tb_version:140.5 and 153.02;os:OSX 12.74 and OSX  14.1;sanitized_product_version:",3,0,0,,,,OSX 12.74 and OSX  14.1,140.5 and 153.02,
1597113,2026-08-07T08:08:52.956654Z,2026-08-07T08:08:52.956660Z,en-US,thunderbird,i just need account to identify online access to verify my online social media direct with more information to submit,False,,,True,,,performance-and-connectivity,linux;beta;thunderbird;performance-and-connectivity;thunderbird-1500;,austinwilson.xyl,<p>Please help me to find how I can get it </p>,austinwilson.xyl;,False,False,False,;useragent:Mozilla/5.0 (X11; Linux x86_64; rv:153.0) Gecko/20100101 Firefox/153.0;tb_version:150.0b1;os:Linux;sanitized_product_version:150.0b,0,0,0,,,,Linux,150.0b1,
1597114,2026-08-07T08:10:39.507892Z,2026-08-07T14:56:44.994014Z,en-US,thunderbird,how do i edit the blocked list,False,,,False,1837389,1837389;,junk-mail-and-spam,thunderbird;windows-10;junk-mail-and-spam;firefox-1530;firefox-15303;,t.tallentire,<p>How do I remove a address from my blocked list </p>,t.tallentire;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:153.0) Gecko/20100101 Firefox/153.0;ff_version:153.0.3;os:Windows 10;sanitized_product_version:153.0.3,1,0,0,,,,Windows 10,,153.0.3
