id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version,firefox_version
1606312,2026-09-21T00:06:34.496056Z,2026-09-21T00:43:52.372908Z,en-US,thunderbird,"Thunderbird intermittently fails to download certain POP emails that are visible in Mailwasher Pro. Some messages download normally, others disappear from Mailwasher (as expected after a successful POP retrieval) but never appear in Thunderbird",False,,,False,1849102,1849102;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1560;,GraemeLoughton,"<p>For attention Thunderbird Support, please Summary: Thunderbird intermittently fails to download certain POP emails that are visible in Mailwasher Pro. Some messages download normally, others disappear from Mailwasher (as expected after a successful POP retrieval) but never appear in Thunderbird. No error messages are shown. Environment: •	Email client: Thunderbird (current version) •	Account type: POP3 •	Anti spam tool: Mailwasher Pro •	OS: Windows 10/11 •	Mailwasher behaviour: Messages appear correctly in MW’s inbox list. •	Thunderbird behaviour: Using Get Messages retrieves some emails, but others vanish from MW without being written into Thunderbird’s Inbox. Detailed Behaviour: 7.	Mailwasher shows new incoming messages normally. 8.	When Thunderbird performs a POP “Get Messages”: •	Some messages download correctly into Thunderbird’s Inbox and disappear from MW (expected). •	Other messages disappear from MW (as if retrieved) but do not appear in Thunderbird. 9.	These “evaporated” messages are not: •	In Inbox •	In Junk •	In Trash •	In Local Folders •	In any filter redirected folder 10.	No error dialog appears in Thunderbird. 11.	Mailwasher logs show the messages were handed off to the mail client (this by omission). 12.	The issue has become more frequent recently. Suspected Areas: •	Thunderbird POP retrieval logic intermittently failing to write messages to Inbox. •	Possible interaction between MW’s “hand off to mail client” and Thunderbird’s POP session. •	Potential profile corruption or POP state file corruption (popstate.dat). •	Possible Thunderbird bug affecting selective message retrieval. Assistance Requested: •	How to diagnose POP retrieval failures where messages vanish from MW but do not appear in Thunderbird. •	Whether Thunderbird logs can show POP level message acceptance or rejection. •	Whether popstate.dat or Inbox file corruption could cause selective message loss. •	Recommended steps to isolate MW interaction vs Thunderbird internal handling. </p>",GraemeLoughton;davidsk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0;tb_version:156.0 (64-bit);os:Windows 11;sanitized_product_version:156.0;kb_visits_prior:[""/en-US/kb/thundermail-and-thunderbird-android""]",1,0,0,,,,Windows 11,156.0 (64-bit),
1606337,2026-09-21T04:22:01.204921Z,2026-09-21T04:24:03.608033Z,en-US,thunderbird,"Outlook.com account fails with ""User is authenticated but not connected"" while another Outlook.com account works",False,,,False,1849117,1849117;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1533;thunderbird-15331;,lolipop19421,"<p>Thunderbird version: 153.3.1 ESR Operating system: Windows </p><p>I have two free <a href=""http://Outlook.com"" rel=""nofollow"">Outlook.com</a> accounts configured in Thunderbird. </p><p>One <a href=""http://Outlook.com"" rel=""nofollow"">Outlook.com</a> account works normally. The other <a href=""http://Outlook.com"" rel=""nofollow"">Outlook.com</a> account consistently fails. </p><p>Error message: </p><p>""User is authenticated but not connected."" </p><p>What I have verified: </p><p>- OAuth2 is configured for IMAP and SMTP. - IMAP is enabled in Outlook Web settings. - Web Outlook works normally. - Outlook for Windows works normally. - Spark Mail on iPhone works normally. - Another <a href=""http://Outlook.com"" rel=""nofollow"">Outlook.com</a> account works in the same Thunderbird installation. - Betterbird shows exactly the same behavior. - The account has been recreated multiple times. - Saved passwords and OAuth tokens have been deleted. - A new Thunderbird profile was tested. - The browser used for OAuth authentication was changed and tested. - OAuth authentication completes successfully in the browser. - IPv6 was disabled (network.dns.disableIPv6=true), but the issue remained. - The failing account uses the primary <a href=""http://Outlook.com"" rel=""nofollow"">Outlook.com</a> alias, and the username matches the primary alias. - hostname, authMethod, and type settings are identical to the working <a href=""http://Outlook.com"" rel=""nofollow"">Outlook.com</a> account. </p><p>Relevant log output: </p><p>D/IMAP XOAUTH2 auth </p><p>15 NO User is authenticated but not connected. </p><p>Additional observation: </p><p>OAuth authentication succeeds, and Thunderbird proceeds to XOAUTH2 authentication. The Microsoft server then replies: </p><p>""NO User is authenticated but not connected."" </p><p>Has anyone seen this behavior with a specific <a href=""http://Outlook.com"" rel=""nofollow"">Outlook.com</a> account while another <a href=""http://Outlook.com"" rel=""nofollow"">Outlook.com</a> account works correctly in the same Thunderbird installation? </p>",lolipop19421;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36 Edg/153.0.0.0;tb_version:153.3.1 ESR;os:Windows 11;sanitized_product_version:153.3.1",1,0,0,,,,Windows 11,153.3.1 ESR,
1606354,2026-09-21T08:02:53.014357Z,2026-09-21T08:02:53.014364Z,it,thunderbird,ridimensionamento a piacere finestra allegati,False,,,False,,,attachments,thunderbird;attachments;windows-1011;thunderbird-1533;thunderbird-15331;,s.laidelli,"<p>buongiorno ho sciperto che da dopo le versioni eclipse, mi sembra fino alla 140.3 non è più possibile ridimensionare a piacere la finestra allegati, la cosa era utile perchè in caso di molti allegati era possibile ridimensionare la parte riducendo le altre parti della finestra. Dalle versioni successive mi sembra non si possa più fare, o per lo meno non sono in grado di farlo e, secondo me, era una funzione comoda ora mancate. Ora per poter vedere tutti gli allegati devo espandere la finestra a tutto schermo, ma se gli allegati sono davero molti anche così non si possono vedere tutti. Vi chiedo se c'è una possibilità di risolvere con le nuove versioni o in caso contrario fino a quale versione questa funzionalità è presente e nel caso se posso avere indicazioni per poterla scaricare. grazie </p>",s.laidelli;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:156.0) Gecko/20100101 Firefox/156.0;tb_version:153.3.1esr (32 bit;os:Windows 10/11;sanitized_product_version:153.3.1,0,0,0,,,,Windows 10/11,153.3.1esr (32 bit,
1606360,2026-09-21T08:16:15.878716Z,2026-09-21T08:19:11.002927Z,en-US,thunderbird,How can I safely repair or reinstall Thunderbird without losing my years of saved emails and profile data?,False,,,False,1849147,1849147;,installation-and-updates,thunderbird;installation-and-updates;,jhonsmithus34,"<p>My computer crashed while Thunderbird was updating, and now Thunderbird says, “The installation seems to be corrupt.” I have years of important emails stored in Thunderbird and I’m worried about losing them. </p><p>I would like to know how to safely back up my Thunderbird profile and emails before reinstalling or repairing Thunderbird. I’m using Windows and need to make sure my existing emails, accounts, folders, and settings are preserved. </p>",jhonsmithus34;mh1883283;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36",1,1,1,,,,,,
1606364,2026-09-21T08:27:47.654222Z,2026-09-21T09:34:10.601117Z,it,thunderbird,Ogni volta che ravvio il pc Thunderbird perde le password.,False,,,False,1849162,1849161;1849162;,save-passwords,thunderbird;windows-11;save-passwords;thunderbird-1560;,alexcreative33,"<p>Buongirno, ogni volta che ravvio il pc Thunderbird perde le password. Ho provato a salvare anche i file Key4 e logins, come precauzione per Backup, ma niente, anche ripristinando questi file nel profino, nulla!!!Ho provato anche ad aggiornare Thunderbird , ma nulla!!!!! Aiuto che posso fare? Grazie Alessandro </p>",alexcreative33;@next;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36;tb_version:156.0;os:Windows 11;sanitized_product_version:156.0",2,0,0,,,,Windows 11,156.0,
1606369,2026-09-21T08:52:46.164577Z,2026-09-21T15:50:23.974049Z,en-US,thunderbird,"I want to export my Thunderbird ""account"" (the whole shooting match) and it seems to work and produce a zip file that is 15gb - will I be able to successfully import this on a new computer, please?",False,,,False,1849228,1849159;1849228;,profiles,thunderbird;windows-11;profiles;thunderbird-15320;thunderbird-1532;,chrismillar,"<p>Essentially, I want to back up my Thunderbird.  The standard way seems to be via Export / Import, but there is an implied limit of 2GB.  The export function has successfully ended and produced a file of 15GB.  Can I rely on this? (In the sense of being able to Import it should I need to? </p><p>Thanks in advance for any help / advice you can give. </p>",chrismillar;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:153.2.0esr (64 bit;os:Windows 11;sanitized_product_version:153.2.0,2,0,0,,,,Windows 11,153.2.0esr (64 bit,
1606372,2026-09-21T09:31:39.495286Z,2026-09-21T09:31:39.495295Z,en-US,thunderbird,"No ""remove duplicate messages"" as of version 143.0.1",False,,,False,,,extensions,linux;thunderbird;extensions;thunderbird-14301;thunderbird-1430;,thunderbird36,"<p>As of today, no more compatible ""remove duplicate messages"" addon.  It would seem to be an essential feature to me. </p>",thunderbird36;,False,False,False,";useragent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36;tb_version:143.0.1;os:Linux;sanitized_product_version:143.0.1",0,0,0,,,,Linux,143.0.1,
1606373,2026-09-21T09:47:58.405795Z,2026-09-21T09:47:58.405801Z,en-US,thunderbird,Thunderbird 156.0 32bit has all my contacts but 156.0 64bit does not,False,,,False,,,contacts,thunderbird;windows-10;contacts;thunderbird-1560;,g.keays,<p>Thunderbird 156.0 32bit has all my contact addresses but 156.0 64bit does not  How do I import addresses from 32bit to 64bit? </p>,g.keays;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36;tb_version:156.0 Meadow;os:Windows 10;sanitized_product_version:156.0",0,0,0,,,,Windows 10,156.0 Meadow,
1606378,2026-09-21T10:12:15.168055Z,2026-09-21T10:12:15.168065Z,en-US,thunderbird,Не могу начать пользоваться Тандерберд,False,,,False,,,connectivity,thunderbird;windows-10;connectivity;thunderbird-1560;,Константин,"<p>Здравствуйте, уважаемые. Много дней пытаюсь начать работу в Тандерберд. Делаю всё по инструкции, всё идет хорошо. Создал у оператора почты специальный пароль для Тандерберд. На последнем этапе, после ввода этого пароля появляется ошибка (см. вложение). Никак не могу это побороть. Помогите, пожалуйста! </p>",Константин;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36;tb_version:156.0;os:Windows 10;sanitized_product_version:156.0",0,0,0,,,,Windows 10,156.0,
1606386,2026-09-21T11:02:33.357432Z,2026-09-21T15:40:25.425951Z,en-US,thunderbird,Lost menu,False,,,False,1849223,1849182;1849216;1849223;,customization,thunderbird;customization;windows-11;thunderbird-1560;,lynn1054,"<p>Somehow I lost the menu that gave me the option to show total messages, hide local folders, etc. </p>",lynn1054;Mapenzi;davidsk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36;tb_version:156.0 (64-bit);os:Windows 11;sanitized_product_version:156.0;kb_visits_prior:[""/en-US/kb/display-thunderbird-menus-and-toolbar"", ""/en-US/kb/unified-toolbar""]",3,0,0,,,,Windows 11,156.0 (64-bit),
