id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1848015,1604782,2026-09-16T13:19:13.154153Z,2026-09-16T13:19:13.154160Z,"<p>I should also add, when I try to put in the settings (which I know are correct, same as what I have in Thunderbird Desktop), it comes up with ""Checking incoming server settings failed   Network error   Details: Unable to resolve host ""<a href=""http://twc.mail.com"" rel=""nofollow"">twc.mail.com</a>"": No address associated with hostname. I positively know that is correct. </p>",lynn1054,False,0,0
1848040,1604782,2026-09-16T16:10:21.100302Z,2026-09-16T16:10:21.100310Z,"<p>This is the Thunderbird for desktop operating systems forum. You might be better off asking your question in the Thunderbird for Android forum where its experts reside. </p><p><a href=""https://support.mozilla.org/en-US/questions/thunderbird-android"" rel=""nofollow"">https://support.mozilla.org/en-US/questions/thunderbird-android</a> </p><p>But I will say this... Spectrum (including, presumably, TWC) has been having severe connectivity problems that affect all email agents, for several weeks at least, though they rarely admit it. We are watching the situation closely, but there's not much we can do.  </p><p>According to Spectrum's help web page &lt;<a href=""https://www.spectrum.net/support/internet/mobile-email-setup"" rel=""nofollow"">https://www.spectrum.net/support/internet/mobile-email-setup</a>&gt;, that is a valid address, but it is not online right now, which is why you're getting the ""Unable to resolve host"" error. Hopefully that's a temporary situation, but you would have to check with them for status. </p>",rednoise,False,0,0
1848057,1604884,2026-09-16T17:23:34.010283Z,2026-09-16T17:23:34.010290Z,"<p>To add your account(s) via QR code, at setup, select get started &gt; add an email account &gt; scan QR Code. See screen shots. </p><p>For your manual setup attempt, you've entered an incorrect server name, mixing up mail and twc placement. The correct name is <a href=""http://mail.twc.com"" rel=""nofollow"">mail.twc.com</a>, <strong>not</strong> <a href=""http://twc.mail.com"" rel=""nofollow"">twc.mail.com</a> </p><p><a href=""https://www.spectrum.net/support/internet/mobile-email-setup?cid=eml_ehh_782"" rel=""nofollow"">https://www.spectrum.net/support/internet/mobile-email-setup?cid=eml_ehh_782</a> </p>",platform34,False,0,0
1848066,1604782,2026-09-16T17:59:36.664710Z,2026-09-16T17:59:36.664718Z,<p>Moving this topic to the TBfA queue. </p>,christ1,False,0,0
1848074,1604782,2026-09-16T18:31:25.324338Z,2026-09-16T18:31:25.324346Z,"<p>This is a duplicate of <a href=""https://support.mozilla.org/en-US/questions/1604884"" rel=""nofollow"">https://support.mozilla.org/en-US/questions/1604884</a> I've responded to that post. </p><p>The correct server name is <a href=""http://mail.twc.com"" rel=""nofollow"">mail.twc.com</a>, not <a href=""http://twc.mail.com"" rel=""nofollow"">twc.mail.com</a> </p>",platform34,False,0,0
1848092,1604937,2026-09-16T19:29:30.869060Z,2026-09-16T19:29:30.869069Z,"<p>I'm assuming your using pop protocol to some degree or a mix across devices.  </p><p>On your read status question, have you also unticked ""mark as read when opened"" from TB-A settings &gt; account name &gt; reading mail. This could be the reason for some emails showing as read on your desktop. </p><p>The app doesn't support any auto deletion or setting to maintain a rolling fixed number of emails </p><p>You can raise this as a feature suggestion on <a href=""https://connect.mozilla.org/t5/ideas/idb-p/ideas/label-name/thunderbird%20android"" rel=""nofollow"">Mozilla connect</a> where the community can vote for it. </p><p>There has been requests from the community for filtering capability. Perhaps a rule based filter could have some overlap with your own needs if developed. </p><p><a href=""https://connect.mozilla.org/t5/ideas/filtering-with-android-thunderbird/idi-p/61144"" rel=""nofollow"">https://connect.mozilla.org/t5/ideas/filtering-with-android-thunderbird/idi-p/61144</a> </p>",platform34,False,0,0
1848147,1604884,2026-09-16T23:42:35.107902Z,2026-09-16T23:42:35.107907Z,"<p>Thank you for pointing out that error I made for the server name. I thought it might work! However, instead it came up with this screen after putting in the info for the outgoing server. </p>",lynn1054,False,0,0
1848151,1604884,2026-09-17T00:19:26.174068Z,2026-09-17T00:19:26.174073Z,"<p>Can you confirm your applying the below on the outgoing server settings. </p><p>Server = <a href=""http://mail.twc.com"" rel=""nofollow"">mail.twc.com</a> Port = 587 Security = StartTLS </p>",platform34,False,0,0
1848155,1605051,2026-09-17T00:31:23.689517Z,2026-09-17T00:31:23.689523Z,"<p>This forum in for the Thunderbird for Android email app. I think your question may be in reference to Firefox focus and should be posted in the below forum. </p><p><a href=""https://support.mozilla.org/en-US/questions/focus-firefox"" rel=""nofollow"">https://support.mozilla.org/en-US/questions/focus-firefox</a> </p><p>If i'm mistaken, please clarify your question with greater detail. </p>",platform34,False,0,0
1848159,1604884,2026-09-17T01:10:05.959476Z,2026-09-17T01:10:05.959481Z,"<p>This is where I get confused. When I scan the QR code, it tells me it exported everything. Yet on the phone it is still on the screen where I would ""Add an email account"". I've read various messages that say something saying ""import settings"" should come up on Thunderbird Moblie,but it never does. As for the server and port, yes, that is what is there. However, for Security, nothing comes up for me to choose from but if it truly  exported the settings to Thunderbird Mobile, that would be it. Incoming is SSL/TLS, Outgoing is STARTTLS (in Thunderbird Desktop). </p><p>I'm including the screenshot that says it exported the settings but it sure doesn't seem like it has. </p>",lynn1054,False,0,0
